noc_title_2016,noc_title_2021,prov,noc_2016,noc_2016_title,skill_level,noc_2021,noc_2021_title,teer_category,noc_version,min_wage,median_wage,max_wage,mean_wage,source,reference_period,revision_date,text
0311 - Managers in health care,30010 - Managers in health care,Nunavut,0311,Managers in health care,0,30010,,0,"2016, 2021",37.38,62.86,79.09,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>79.09<br><b>Median wage: </b>62.86<br><b>Min wage: </b>37.38<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Newfoundland and Labrador,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",35.71,54.33,66.67,54.07,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>66.67<br><b>Median wage: </b>54.33<br><b>Min wage: </b>35.71<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Prince Edward Island,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",34.98,50.95,62.79,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>62.79<br><b>Median wage: </b>50.95<br><b>Min wage: </b>34.98<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Nova Scotia,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",35.71,54.87,66.67,52.74,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>66.67<br><b>Median wage: </b>54.87<br><b>Min wage: </b>35.71<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Quebec,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",32.29,50.98,69.34,51.47,2016 Census,2016,2022-11-16,<b>Max wage: </b>69.34<br><b>Median wage: </b>50.98<br><b>Min wage: </b>32.29<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Quebec,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",34.86,54.61,72.48,54.36,2016 Census,2016,2022-11-16,<b>Max wage: </b>72.48<br><b>Median wage: </b>54.61<br><b>Min wage: </b>34.86<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Ontario,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",33.73,62.5,87.91,60.31,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>87.91<br><b>Median wage: </b>62.5<br><b>Min wage: </b>33.73<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Ontario,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",43.59,63.08,88.21,63.65,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>88.21<br><b>Median wage: </b>63.08<br><b>Min wage: </b>43.59<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Alberta,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",45.57,54.61,69.0,55.77,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>69.0<br><b>Median wage: </b>54.61<br><b>Min wage: </b>45.57<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Alberta,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",47.39,54.2,80.25,60.66,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>80.25<br><b>Median wage: </b>54.2<br><b>Min wage: </b>47.39<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Alberta,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",43.83,53.88,67.74,54.96,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>67.74<br><b>Median wage: </b>53.88<br><b>Min wage: </b>43.83<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,British Columbia,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",31.34,43.83,57.2,44.63,2016 Census,2016,2022-11-16,<b>Max wage: </b>57.2<br><b>Median wage: </b>43.83<br><b>Min wage: </b>31.34<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Yukon,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",40.5,52.23,64.75,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>64.75<br><b>Median wage: </b>52.23<br><b>Min wage: </b>40.5<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Northwest Territories,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",45.9,66.25,78.33,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>78.33<br><b>Median wage: </b>66.25<br><b>Min wage: </b>45.9<br>
0411 - Government managers - health and social policy development and program administration,40010 - Government managers - health and social policy development and program administration,Nunavut,0411,Government managers - health and social policy development and program administration,0,40010,,0,"2016, 2021",49.03,65.6,79.26,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>79.26<br><b>Median wage: </b>65.6<br><b>Min wage: </b>49.03<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Newfoundland and Labrador,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",31.25,51.28,61.09,48.75,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>61.09<br><b>Median wage: </b>51.28<br><b>Min wage: </b>31.25<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Prince Edward Island,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",33.6,48.82,58.92,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>58.92<br><b>Median wage: </b>48.82<br><b>Min wage: </b>33.6<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Nova Scotia,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",31.25,51.28,64.84,48.63,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>64.84<br><b>Median wage: </b>51.28<br><b>Min wage: </b>31.25<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Nova Scotia,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",43.08,51.28,53.0,48.72,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>53.0<br><b>Median wage: </b>51.28<br><b>Min wage: </b>43.08<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Quebec,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",34.36,56.06,69.23,52.8,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>69.23<br><b>Median wage: </b>56.06<br><b>Min wage: </b>34.36<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Ontario,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",45.31,58.88,74.87,59.21,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>74.87<br><b>Median wage: </b>58.88<br><b>Min wage: </b>45.31<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Ontario,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",51.28,58.97,69.23,58.72,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>69.23<br><b>Median wage: </b>58.97<br><b>Min wage: </b>51.28<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Manitoba,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",32.37,47.38,65.64,48.94,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>65.64<br><b>Median wage: </b>47.38<br><b>Min wage: </b>32.37<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Manitoba,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",29.78,47.18,67.58,47.71,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>67.58<br><b>Median wage: </b>47.18<br><b>Min wage: </b>29.78<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Saskatchewan,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",34.62,46.15,69.71,51.23,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>69.71<br><b>Median wage: </b>46.15<br><b>Min wage: </b>34.62<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Alberta,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",48.08,58.8,70.73,59.55,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>70.73<br><b>Median wage: </b>58.8<br><b>Min wage: </b>48.08<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Alberta,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",47.77,48.35,58.8,50.42,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>58.8<br><b>Median wage: </b>48.35<br><b>Min wage: </b>47.77<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Alberta,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",49.34,65.29,97.23,66.26,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>97.23<br><b>Median wage: </b>65.29<br><b>Min wage: </b>49.34<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Alberta,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",48.08,56.84,72.04,57.83,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>72.04<br><b>Median wage: </b>56.84<br><b>Min wage: </b>48.08<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Alberta,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",48.32,59.22,70.73,59.78,Alberta Wage and Salary Survey,2021,2022-11-16,<b>Max wage: </b>70.73<br><b>Median wage: </b>59.22<br><b>Min wage: </b>48.32<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",British Columbia,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",37.5,53.71,68.68,52.93,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>68.68<br><b>Median wage: </b>53.71<br><b>Min wage: </b>37.5<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",British Columbia,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",47.44,53.08,65.93,53.72,Labour Force Survey,2020-2021,2022-11-16,<b>Max wage: </b>65.93<br><b>Median wage: </b>53.08<br><b>Min wage: </b>47.44<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Yukon,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",36.58,59.29,74.62,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>74.62<br><b>Median wage: </b>59.29<br><b>Min wage: </b>36.58<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Northwest Territories,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",44.86,65.72,77.19,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>77.19<br><b>Median wage: </b>65.72<br><b>Min wage: </b>44.86<br>
"0412 - Government managers - economic analysis, policy development and program administration","40011 - Government managers - economic analysis, policy development and program administration",Nunavut,0412,"Government managers - economic analysis, policy development and program administration",0,40011,,0,"2016, 2021",50.12,71.2,85.06,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>85.06<br><b>Median wage: </b>71.2<br><b>Min wage: </b>50.12<br>
0413 - Government managers - education policy development and program administration,40012 - Government managers - education policy development and program administration,Newfoundland and Labrador,0413,Government managers - education policy development and program administration,0,40012,,0,"2016, 2021",43.19,55.7,67.38,,Small Area Estimation,2021,2022-11-16,<b>Max wage: </b>67.38<br><b>Median wage: </b>55.7<br><b>Min wage: </b>43.19<br>
0413 - Government managers - education policy development and program administration,40012 - Government managers - education policy development and program administration,Quebec,0413,Government managers - education policy development and program administration,0,40012,,0,"2016, 2021",23.93,41.01,61.73,41.77,2016 Census,2016,2022-11-16,<b>Max wage: </b>61.73<br><b>Median wage: </b>41.01<br><b>Min wage: </b>23.93<br>
0413 - Government managers - education policy development and program administration,40012 - Government managers - education policy development and program administration,Ontario,0413,Government managers - education policy development and program administration,0,40012,,0,"2016, 2021",24.26,45.42,67.42,46.6,2016 Census,2016,2022-11-16,<b>Max wage: </b>67.42<br><b>Median wage: </b>45.42<br><b>Min wage: </b>24.26<br>
